display_name,ValorBaixa,DtLancamento,IdFilial
Interlomas,"45,00",2026-01-15,3
Landmark,"1.599,99",2026-01-15,9
Landmark,"80,00",2026-01-15,9
Landmark,"1.599,99",2026-01-15,9
Euroten Santa Fe,"343,97",2026-01-15,1
Landmark,"40,00",2026-01-15,9
Sao Paulo,"1.599,99",2026-01-15,2
Interlomas,"300,99",2026-01-15,3
Landmark,"1.599,99",2026-01-15,9
Landmark,"35,00",2026-01-15,9
Interlomas,"1.599,99",2026-01-15,3
Landmark,"1.599,99",2026-01-15,9
Euroten Santa Fe,"1.440,00",2026-01-15,1
Interlomas,"1.440,00",2026-01-15,3
Interlomas,"1.599,99",2026-01-15,3
Interlomas,"1.440,00",2026-01-15,3
Landmark,"1.599,99",2026-01-15,9
Cuernavaca,"35,00",2026-01-15,5
Landmark,"350,00",2026-01-15,9
Cuernavaca,"79,99",2026-01-24,5
Interlomas,"1.599,99",2026-01-24,3
Sao Paulo,"35,00",2026-01-24,2
Interlomas,"1.599,99",2026-01-24,3
Interlomas,"35,00",2026-01-24,3
Cuernavaca,"1.495,00",2026-01-24,5
Cuernavaca,"70,34",2026-01-24,5
Sao Paulo,"399,01",2026-01-24,2
Cuernavaca,"999,00",2026-01-24,5
Sao Paulo,"81,99",2026-01-24,2
Interlomas,"40,00",2026-01-24,3
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.440,00",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Cuernavaca,"999,00",2026-01-12,5
Landmark,"1.599,99",2026-01-12,9
Cuernavaca,"999,00",2026-01-12,5
Parque Duraznos,"35,00",2026-01-12,11
Cuernavaca,"999,00",2026-01-12,5
Cuernavaca,"999,00",2026-01-12,5
Euroten Santa Fe,"1.599,99",2026-01-12,1
Euroten Santa Fe,"1.599,99",2026-01-12,1
Interlomas,"35,00",2026-01-12,3
Euroten Santa Fe,"1.599,99",2026-01-12,1
Euroten Santa Fe,"1.299,00",2026-01-12,1
Euroten Santa Fe,"1.599,99",2026-01-12,1
Euroten Santa Fe,"1.599,99",2026-01-12,1
Sao Paulo,"350,00",2026-01-12,2
Landmark,"35,00",2026-01-12,9
Cuernavaca,"999,00",2026-01-12,5
Interlomas,"35,00",2026-01-12,3
Sao Paulo,"80,00",2026-01-12,2
Euroten Santa Fe,"35,00",2026-01-12,1
Euroten Santa Fe,"1.440,00",2026-01-12,1
Euroten Santa Fe,"1.440,00",2026-01-12,1
Cuernavaca,"999,00",2026-01-12,5
Interlomas,"79,99",2026-01-12,3
Parque Duraznos,"35,00",2026-01-12,11
Landmark,"79,99",2026-01-12,9
Landmark,"35,00",2026-01-12,9
Sao Paulo,"350,00",2026-01-12,2
Landmark,"35,00",2026-01-12,9
Landmark,"1.440,00",2026-01-12,9
Landmark,"1.299,00",2026-01-12,9
Cuernavaca,"999,00",2026-01-12,5
Landmark,"69,99",2026-01-12,9
Sao Paulo,"40,00",2026-01-12,2
Interlomas,"1.599,99",2026-01-12,3
Cuernavaca,"999,00",2026-01-12,5
Euroten Santa Fe,"1.299,00",2026-01-03,1
Euroten Santa Fe,"1.299,00",2026-01-03,1
Euroten Santa Fe,"1.599,99",2026-01-03,1
Sao Paulo,"35,00",2026-01-03,2
Cuernavaca,"69,99",2026-01-03,5
Cuernavaca,"999,00",2026-01-03,5
Landmark,"40,00",2026-01-03,9
Parque Duraznos,"399,01",2026-01-03,11
Cuernavaca,"98,99",2026-01-03,5
Cuernavaca,"98,99",2026-01-03,5
Landmark,"35,00",2026-01-03,9
Landmark,"35,00",2026-01-03,9
Sao Paulo,"35,00",2026-01-03,2
Landmark,"35,00",2026-01-03,9
Cuernavaca,"98,99",2026-01-03,5
Parque Duraznos,"399,01",2026-01-03,11
Cuernavaca,"159,99",2026-01-03,5
Interlomas,"30,00",2026-01-03,3
Cuernavaca,"79,99",2026-01-03,5
Landmark,"35,00",2026-01-03,9
Landmark,"1.599,99",2026-01-03,9
Cuernavaca,"999,00",2026-01-03,5
Cuernavaca,"999,00",2026-01-03,5
Euroten Santa Fe,"1.600,00",2026-01-03,1
Sao Paulo,"35,00",2026-01-03,2
Landmark,"79,99",2026-01-03,9
Sao Paulo,"79,99",2026-01-03,2
Interlomas,"35,00",2026-01-03,3
Interlomas,"35,00",2026-01-03,3
Interlomas,"35,00",2026-01-03,3
Landmark,"1.599,99",2026-01-03,9
Cuernavaca,"98,99",2026-01-03,5
Parque Duraznos,"1.440,00",2026-01-03,11
Parque Duraznos,"1.440,00",2026-01-03,11
Sao Paulo,"70,00",2026-01-03,2
Interlomas,"1.299,00",2026-01-14,3
Cuernavaca,"35,00",2026-01-14,5
Landmark,"1.599,99",2026-01-14,9
Parque Duraznos,"45,00",2026-01-14,11
Parque Duraznos,"70,00",2026-01-14,11
Landmark,"1.599,99",2026-01-14,9
Landmark,"17.280,00",2026-01-14,9
Interlomas,"70,00",2026-01-14,3
Landmark,"17.280,00",2026-01-14,9
Landmark,"35,00",2026-01-14,9
Interlomas,"1.440,00",2026-01-14,3
Euroten Santa Fe,"1.599,99",2026-01-14,1
Sao Paulo,"1.599,99",2026-01-14,2
Cuernavaca,"999,00",2026-01-14,5
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Cuernavaca,"999,00",2026-01-14,5
Landmark,"35,00",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Cuernavaca,"999,00",2026-01-14,5
Interlomas,"35,00",2026-01-14,3
Landmark,"35,00",2026-01-14,9
Sao Paulo,"45,00",2026-01-14,2
Sao Paulo,"80,00",2026-01-14,2
Cuernavaca,"999,00",2026-01-14,5
Cuernavaca,"999,00",2026-01-14,5
Landmark,"1.599,99",2026-01-14,9
Euroten Santa Fe,"50,00",2026-01-14,1
Interlomas,"35,00",2026-01-14,3
Cuernavaca,"104,99",2026-01-14,5
Parque Duraznos,"1.440,00",2026-01-14,11
Parque Duraznos,"1.440,00",2026-01-14,11
Landmark,"1.440,00",2026-01-14,9
Cuernavaca,"40,00",2026-01-15,5
Landmark,"1.599,99",2026-01-15,9
Landmark,"1.599,99",2026-01-15,9
Euroten Santa Fe,"1.299,00",2026-01-15,1
Sao Paulo,"35,00",2026-01-15,2
Landmark,"399,01",2026-01-15,9
Sao Paulo,"40,00",2026-01-15,2
Landmark,"35,00",2026-01-15,9
Landmark,"35,00",2026-01-15,9
Cuernavaca,"999,00",2026-01-15,5
Parque Duraznos,"35,00",2026-01-15,11
Landmark,"35,00",2026-01-15,9
Sao Paulo,"65,00",2026-01-15,2
Landmark,"1.599,99",2026-01-15,9
Parque Duraznos,"350,00",2026-01-15,11
Interlomas,"35,00",2026-01-15,3
Cuernavaca,"69,99",2026-01-15,5
Sao Paulo,"30,00",2026-01-15,2
Sao Paulo,"45,00",2026-01-15,2
Euroten Santa Fe,"399,01",2026-01-15,1
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.440,00",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.440,00",2026-01-16,2
Sao Paulo,"1.440,00",2026-01-16,2
Sao Paulo,"1.440,00",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.440,00",2026-01-16,2
Sao Paulo,"1.440,00",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.440,00",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.440,00",2026-01-16,2
Sao Paulo,"1.599,99",2026-01-16,2
Sao Paulo,"1.440,00",2026-01-16,2
Landmark,"98,99",2026-01-06,9
Euroten Santa Fe,"101,99",2026-01-06,1
Sao Paulo,"1.599,99",2026-01-06,2
Sao Paulo,"1.599,99",2026-01-06,2
Sao Paulo,"1.440,00",2026-01-06,2
Sao Paulo,"480,00",2026-01-06,2
Landmark,"98,99",2026-01-06,9
Sao Paulo,"89,99",2026-01-11,2
Sao Paulo,"35,00",2026-01-11,2
Euroten Santa Fe,"45,00",2026-01-11,1
Landmark,"1.599,99",2026-01-11,9
Landmark,"35,00",2026-01-11,9
Sao Paulo,"1.440,00",2026-01-11,2
Euroten Santa Fe,"1.599,99",2026-01-11,1
Cuernavaca,"350,00",2026-01-11,5
Cuernavaca,"89,99",2026-01-11,5
Parque Duraznos,"35,00",2026-01-11,11
Interlomas,"35,00",2026-01-11,3
Parque Duraznos,"399,01",2026-01-11,11
Landmark,"1.599,99",2026-01-11,9
Euroten Santa Fe,"1.599,99",2026-01-11,1
Interlomas,"40,00",2026-01-12,3
Interlomas,"30,00",2026-01-12,3
Euroten Santa Fe,"1.299,00",2026-01-12,1
Sao Paulo,"1.599,99",2026-01-12,2
Sao Paulo,"1.599,99",2026-01-12,2
Sao Paulo,"1.599,99",2026-01-12,2
Sao Paulo,"1.299,00",2026-01-12,2
Sao Paulo,"1.599,99",2026-01-12,2
Sao Paulo,"1.440,00",2026-01-12,2
Sao Paulo,"1.599,99",2026-01-12,2
Sao Paulo,"1.599,99",2026-01-12,2
Sao Paulo,"1.299,00",2026-01-12,2
Sao Paulo,"1.599,99",2026-01-12,2
Sao Paulo,"1.599,99",2026-01-12,2
Sao Paulo,"1.599,99",2026-01-12,2
Sao Paulo,"40,00",2026-01-12,2
Sao Paulo,"1.299,00",2026-01-13,2
Interlomas,"35,00",2026-01-13,3
Interlomas,"1.299,00",2026-01-13,3
Sao Paulo,"70,00",2026-01-13,2
Sao Paulo,"35,00",2026-01-13,2
Sao Paulo,"70,00",2026-01-13,2
Sao Paulo,"35,00",2026-01-13,2
Landmark,"1.599,99",2026-01-13,9
Landmark,"1.599,99",2026-01-13,9
Landmark,"1.600,00",2026-01-13,9
Interlomas,"30,00",2026-01-13,3
Cuernavaca,"35,00",2026-01-13,5
Sao Paulo,"35,00",2026-01-13,2
Landmark,"1.440,00",2026-01-13,9
Sao Paulo,"3.200,00",2026-01-13,2
Landmark,"1.599,99",2026-01-13,9
Cuernavaca,"999,00",2026-01-13,5
Landmark,"98,99",2026-01-13,9
Sao Paulo,"35,00",2026-01-13,2
Interlomas,"1.600,00",2026-01-13,3
Sao Paulo,"3.200,00",2026-01-13,2
Sao Paulo,"30,00",2026-01-13,2
Cuernavaca,"999,00",2026-01-13,5
Sao Paulo,"40,00",2026-01-13,2
Landmark,"1.600,00",2026-01-13,9
Landmark,"69,99",2026-01-13,9
Landmark,"35,00",2026-01-13,9
Landmark,"40,00",2026-01-13,9
Landmark,"35,00",2026-01-13,9
Landmark,"35,00",2026-01-13,9
Landmark,"75,00",2026-01-13,9
Interlomas,"35,00",2026-01-13,3
Interlomas,"40,00",2026-01-13,3
Sao Paulo,"89,99",2026-01-13,2
Interlomas,"35,00",2026-01-13,3
Sao Paulo,"35,00",2026-01-13,2
Cuernavaca,"40,00",2026-01-13,5
Cuernavaca,"999,00",2026-01-13,5
Sao Paulo,"1.600,00",2026-01-13,2
Euroten Santa Fe,"35,00",2026-01-13,1
Cuernavaca,"999,00",2026-01-13,5
Cuernavaca,"79,99",2026-01-13,5
Sao Paulo,"35,00",2026-01-13,2
Interlomas,"1.150,00",2026-01-13,3
Interlomas,"290,00",2026-01-13,3
Sao Paulo,"91,99",2026-01-13,2
Cuernavaca,"999,00",2026-01-13,5
Interlomas,"35,00",2026-01-13,3
Euroten Santa Fe,"169,99",2026-01-13,1
Parque Duraznos,"35,00",2026-01-13,11
Landmark,"98,99",2026-01-13,9
Landmark,"98,99",2026-01-14,9
Sao Paulo,"1.599,99",2026-01-14,2
Sao Paulo,"1.599,99",2026-01-14,2
Sao Paulo,"1.440,00",2026-01-14,2
Sao Paulo,"1.599,99",2026-01-14,2
Sao Paulo,"1.599,99",2026-01-14,2
Sao Paulo,"1.440,00",2026-01-14,2
Sao Paulo,"1.599,99",2026-01-14,2
Cuernavaca,"999,00",2026-01-14,5
Parque Duraznos,"35,00",2026-01-14,11
Euroten Santa Fe,"35,00",2026-01-14,1
Landmark,"1.440,00",2026-01-14,9
Landmark,"1.599,99",2026-01-14,9
Cuernavaca,"1.998,00",2026-01-14,5
Sao Paulo,"35,00",2026-01-14,2
Sao Paulo,"35,00",2026-01-14,2
Landmark,"419,99",2026-01-14,9
Sao Paulo,"35,00",2026-01-14,2
Landmark,"35,00",2026-01-14,9
Landmark,"69,99",2026-01-14,9
Landmark,"79,99",2026-01-14,9
Landmark,"98,99",2026-01-14,9
Cuernavaca,"1.998,00",2026-01-14,5
Sao Paulo,"60,00",2026-01-14,2
Sao Paulo,"45,00",2026-01-14,2
Sao Paulo,"30,00",2026-01-14,2
Cuernavaca,"999,00",2026-01-14,5
Cuernavaca,"999,00",2026-01-14,5
Landmark,"1.599,99",2026-01-15,9
Sao Paulo,"1.599,99",2026-01-15,2
Sao Paulo,"70,00",2026-01-15,2
Landmark,"1.599,99",2026-01-15,9
Euroten Santa Fe,"1.299,00",2026-01-15,1
Sao Paulo,"40,00",2026-01-15,2
Landmark,"1.599,99",2026-01-17,9
Sao Paulo,"30,00",2026-01-14,2
Interlomas,"1.599,99",2026-01-17,3
Cuernavaca,"999,00",2026-01-17,5
Cuernavaca,"999,00",2026-01-17,5
Cuernavaca,"999,00",2026-01-17,5
Landmark,"1.599,99",2026-01-15,9
Euroten Santa Fe,"35,00",2026-01-15,1
Sao Paulo,"91,99",2026-01-15,2
Landmark,"1.599,99",2026-01-15,9
Landmark,"3.200,00",2026-01-15,9
Sao Paulo,"1.599,99",2026-01-15,2
Cuernavaca,"999,00",2026-01-17,5
Euroten Santa Fe,"91,99",2026-01-22,1
Euroten Santa Fe,"91,99",2026-01-22,1
Cuernavaca,"40,00",2026-01-22,5
Sao Paulo,"89,99",2026-01-22,2
Sao Paulo,"40,00",2026-01-22,2
Cuernavaca,"1.794,00",2026-01-22,5
Sao Paulo,"60,00",2026-01-22,2
Sao Paulo,"35,00",2026-01-22,2
Sao Paulo,"399,01",2026-01-22,2
Sao Paulo,"70,00",2026-01-22,2
Sao Paulo,"89,99",2026-01-22,2
Sao Paulo,"30,00",2026-01-22,2
Sao Paulo,"1.299,00",2026-01-23,2
Sao Paulo,"1.440,00",2026-01-23,2
Sao Paulo,"1.440,00",2026-01-23,2
Sao Paulo,"1.440,00",2026-01-23,2
Sao Paulo,"1.599,99",2026-01-23,2
Sao Paulo,"1.440,00",2026-01-23,2
Sao Paulo,"1.299,00",2026-01-23,2
Landmark,"1.599,99",2026-01-23,9
Landmark,"1.599,99",2026-01-23,9
Euroten Santa Fe,"1.299,00",2026-01-17,1
Euroten Santa Fe,"1.599,99",2026-01-17,1
Euroten Santa Fe,"1.299,00",2026-01-17,1
Cuernavaca,"999,00",2026-01-02,5
Cuernavaca,"999,00",2026-01-02,5
Landmark,"98,99",2026-01-06,9
Landmark,"98,99",2026-01-06,9
Sao Paulo,"69,99",2026-01-06,2
Interlomas,"45,00",2026-01-06,3
Euroten Santa Fe,"2.598,00",2026-01-06,1
Landmark,"69,99",2026-01-06,9
Landmark,"1.599,99",2026-01-06,9
Euroten Santa Fe,"1.599,99",2026-01-06,1
Parque Duraznos,"35,00",2026-01-06,11
Euroten Santa Fe,"1.599,99",2026-01-06,1
Cuernavaca,"79,99",2026-01-19,5
Euroten Santa Fe,"1.299,00",2026-01-19,1
Parque Duraznos,"1.440,00",2026-01-19,11
Euroten Santa Fe,"1.299,00",2026-01-19,1
Euroten Santa Fe,"35,00",2026-01-19,1
Euroten Santa Fe,"1.440,00",2026-01-19,1
Sao Paulo,"1.599,99",2026-01-19,2
Cuernavaca,"999,00",2026-01-19,5
Cuernavaca,"250,00",2026-01-19,5
Landmark,"209,98",2026-01-19,9
Sao Paulo,"40,00",2026-01-19,2
Landmark,"40,00",2026-01-19,9
Cuernavaca,"999,00",2026-01-19,5
Cuernavaca,"999,00",2026-01-19,5
Sao Paulo,"89,99",2026-01-19,2
Euroten Santa Fe,"1.599,99",2026-01-19,1
Euroten Santa Fe,"1.599,99",2026-01-19,1
Landmark,"35,00",2026-01-19,9
Euroten Santa Fe,"30,00",2026-01-19,1
Landmark,"35,00",2026-01-19,9
Euroten Santa Fe,"1.299,00",2026-01-19,1
Sao Paulo,"1.599,99",2026-01-19,2
Interlomas,"70,00",2026-01-19,3
Euroten Santa Fe,"1.599,99",2026-01-19,1
Cuernavaca,"140,00",2026-01-19,5
Sao Paulo,"69,99",2026-01-19,2
Cuernavaca,"999,00",2026-01-19,5
Landmark,"35,00",2026-01-19,9
Euroten Santa Fe,"50,00",2026-01-19,1
Euroten Santa Fe,"1.599,99",2026-01-19,1
Cuernavaca,"999,00",2026-01-10,5
Cuernavaca,"999,00",2026-01-10,5
Cuernavaca,"999,00",2026-01-10,5
Cuernavaca,"899,00",2026-01-10,5
Cuernavaca,"899,00",2026-01-10,5
Sao Paulo,"35,00",2026-01-10,2
Parque Duraznos,"30,00",2026-01-10,11
Parque Duraznos,"35,00",2026-01-10,11
Sao Paulo,"70,00",2026-01-10,2
Sao Paulo,"40,00",2026-01-10,2
Euroten Santa Fe,"1.599,99",2026-01-10,1
Euroten Santa Fe,"1.599,99",2026-01-10,1
Euroten Santa Fe,"1.599,99",2026-01-10,1
Euroten Santa Fe,"1.599,99",2026-01-10,1
Euroten Santa Fe,"1.440,00",2026-01-10,1
Interlomas,"35,00",2026-01-10,3
Cuernavaca,"40,00",2026-01-10,5
Sao Paulo,"98,99",2026-01-10,2
Landmark,"69,99",2026-01-10,9
Sao Paulo,"35,00",2026-01-10,2
Interlomas,"35,00",2026-01-10,3
Landmark,"79,99",2026-01-10,9
Interlomas,"1.599,99",2026-01-10,3
Cuernavaca,"80,34",2026-01-10,5
Landmark,"1.599,99",2026-01-12,9
Cuernavaca,"89,99",2026-01-12,5
Sao Paulo,"1.600,00",2026-01-12,2
Euroten Santa Fe,"1.440,00",2026-01-12,1
Cuernavaca,"899,00",2026-01-12,5
Landmark,"1.599,99",2026-01-12,9
Interlomas,"1.600,00",2026-01-12,3
Cuernavaca,"120,00",2026-01-12,5
Sao Paulo,"70,00",2026-01-12,2
Sao Paulo,"35,00",2026-01-12,2
Sao Paulo,"140,00",2026-01-12,2
Sao Paulo,"35,00",2026-01-12,2
Landmark,"1.599,99",2026-01-12,9
Cuernavaca,"35,00",2026-01-12,5
Sao Paulo,"35,00",2026-01-12,2
Sao Paulo,"35,00",2026-01-12,2
Sao Paulo,"1.440,00",2026-01-12,2
Cuernavaca,"75,00",2026-01-12,5
Sao Paulo,"1.440,00",2026-01-12,2
Landmark,"35,00",2026-01-12,9
Interlomas,"1.599,99",2026-01-12,3
Landmark,"1.600,00",2026-01-12,9
Landmark,"1.600,00",2026-01-12,9
Interlomas,"3.000,00",2026-01-02,3
Interlomas,"2.800,00",2026-01-02,3
Interlomas,"1.299,00",2026-01-02,3
Interlomas,"1.299,00",2026-01-02,3
Cuernavaca,"98,99",2026-01-02,5
Cuernavaca,"35,00",2026-01-02,5
Interlomas,"79,99",2026-01-02,3
Sao Paulo,"1.299,00",2026-01-02,2
Sao Paulo,"50,00",2026-01-02,2
Interlomas,"1.599,99",2026-01-02,3
Euroten Santa Fe,"1.599,99",2026-01-02,1
Interlomas,"1.599,99",2026-01-02,3
Sao Paulo,"50,00",2026-01-02,2
Sao Paulo,"70,00",2026-01-02,2
Sao Paulo,"45,00",2026-01-02,2
Cuernavaca,"800,00",2026-01-02,5
Cuernavaca,"35,00",2026-01-02,5
Cuernavaca,"98,99",2026-01-02,5
Cuernavaca,"98,99",2026-01-02,5
Cuernavaca,"98,99",2026-01-02,5
Sao Paulo,"1.299,00",2026-01-02,2
Landmark,"1.440,00",2026-01-02,9
Euroten Santa Fe,"1.599,99",2026-01-02,1
Landmark,"98,99",2026-01-02,9
Interlomas,"89,99",2026-01-02,3
Cuernavaca,"98,99",2026-01-02,5
Cuernavaca,"35,00",2026-01-02,5
Euroten Santa Fe,"35,00",2026-01-02,1
Interlomas,"35,00",2026-01-02,3
Cuernavaca,"98,99",2026-01-02,5
Landmark,"98,99",2026-01-02,9
Cuernavaca,"98,99",2026-01-02,5
Sao Paulo,"30,00",2026-01-02,2
Sao Paulo,"35,00",2026-01-02,2
Cuernavaca,"98,99",2026-01-02,5
Sao Paulo,"30,00",2026-01-02,2
Landmark,"35,00",2026-01-02,9
Landmark,"40,00",2026-01-02,9
Sao Paulo,"30,00",2026-01-02,2
Sao Paulo,"80,01",2026-01-02,2
Sao Paulo,"30,00",2026-01-15,2
Interlomas,"10,00",2026-01-15,3
Euroten Santa Fe,"1.440,00",2026-01-15,1
Sao Paulo,"1.299,00",2026-01-15,2
Cuernavaca,"250,00",2026-01-15,5
Sao Paulo,"1.599,99",2026-01-15,2
Sao Paulo,"1.599,99",2026-01-15,2
Sao Paulo,"1.599,99",2026-01-15,2
Landmark,"1.599,99",2026-01-15,9
Landmark,"35,00",2026-01-15,9
Cuernavaca,"250,00",2026-01-15,5
Euroten Santa Fe,"1.299,00",2026-01-15,1
Landmark,"1.599,99",2026-01-15,9
Landmark,"69,99",2026-01-15,9
Landmark,"35,00",2026-01-15,9
Cuernavaca,"250,00",2026-01-15,5
Euroten Santa Fe,"35,00",2026-01-15,1
Euroten Santa Fe,"69,99",2026-01-15,1
Parque Duraznos,"17.280,00",2026-01-15,11
Cuernavaca,"10.780,00",2026-01-15,5
Interlomas,"1.599,99",2026-01-15,3
Cuernavaca,"999,00",2026-01-15,5
Cuernavaca,"250,00",2026-01-15,5
Euroten Santa Fe,"1,00",2026-01-15,1
Euroten Santa Fe,"69,99",2026-01-15,1
Landmark,"3.199,98",2026-01-15,9
Parque Duraznos,"35,00",2026-01-15,11
Interlomas,"79,99",2026-01-15,3
Sao Paulo,"79,99",2026-01-15,2
Cuernavaca,"89,99",2026-01-15,5
Sao Paulo,"79,99",2026-01-15,2
Sao Paulo,"35,00",2026-01-15,2
Cuernavaca,"999,00",2026-01-15,5
Sao Paulo,"30,00",2026-01-15,2
Interlomas,"1.599,99",2026-01-15,3
Sao Paulo,"1.299,00",2026-01-15,2
Parque Duraznos,"399,01",2026-01-15,11
Sao Paulo,"40,00",2026-01-15,2
Cuernavaca,"109,99",2026-01-15,5
Landmark,"1.599,99",2026-01-15,9
Parque Duraznos,"1.599,99",2026-01-25,11
Sao Paulo,"1.599,99",2026-01-25,2
Sao Paulo,"1.599,99",2026-01-25,2
Sao Paulo,"1.599,99",2026-01-25,2
Sao Paulo,"1.299,00",2026-01-25,2
Sao Paulo,"1.599,99",2026-01-25,2
Sao Paulo,"1.440,00",2026-01-25,2
Sao Paulo,"1.299,00",2026-01-25,2
Interlomas,"1.599,99",2026-01-25,3
Interlomas,"1.599,99",2026-01-25,3
Interlomas,"1.599,99",2026-01-25,3
Interlomas,"1.599,99",2026-01-25,3
Cuernavaca,"999,00",2026-01-25,5
Cuernavaca,"219,99",2026-01-10,5
Landmark,"98,99",2026-01-10,9
Cuernavaca,"999,00",2026-01-10,5
Parque Duraznos,"35,00",2026-01-10,11
Cuernavaca,"69,99",2026-01-10,5
Landmark,"35,00",2026-01-10,9
Sao Paulo,"98,99",2026-01-10,2
Interlomas,"79,99",2026-01-10,3
Sao Paulo,"30,00",2026-01-10,2
Cuernavaca,"999,00",2026-01-10,5
Sao Paulo,"70,00",2026-01-10,2
Parque Duraznos,"35,00",2026-01-10,11
Landmark,"35,00",2026-01-10,9
Cuernavaca,"40,00",2026-01-10,5
Interlomas,"89,99",2026-01-10,3
Cuernavaca,"999,00",2026-01-10,5
Euroten Santa Fe,"79,99",2026-01-10,1
Interlomas,"30,00",2026-01-10,3
Sao Paulo,"91,99",2026-01-10,2
Landmark,"1.600,00",2026-01-10,9
Sao Paulo,"30,00",2026-01-10,2
Cuernavaca,"999,00",2026-01-27,5
Cuernavaca,"999,00",2026-01-27,5
Cuernavaca,"999,00",2026-01-27,5
Cuernavaca,"999,00",2026-01-27,5
Sao Paulo,"1.299,00",2026-01-27,2
Interlomas,"35,00",2026-01-27,3
Interlomas,"1.599,99",2026-01-27,3
Sao Paulo,"1.599,99",2026-01-27,2
Euroten Santa Fe,"40,00",2026-01-27,1
Euroten Santa Fe,"30,00",2026-01-27,1
Euroten Santa Fe,"35,00",2026-01-27,1
Sao Paulo,"399,01",2026-01-27,2
Landmark,"1.599,99",2026-01-27,9
Cuernavaca,"140,00",2026-01-27,5
Euroten Santa Fe,"79,99",2026-01-27,1
Cuernavaca,"79,99",2026-01-27,5
Euroten Santa Fe,"1.599,99",2026-01-27,1
Euroten Santa Fe,"1.599,99",2026-01-27,1
Sao Paulo,"1.299,00",2026-01-27,2
Sao Paulo,"399,01",2026-01-27,2
Interlomas,"45,00",2026-01-27,3
Landmark,"1.599,99",2026-01-27,9
Euroten Santa Fe,"50,00",2026-01-27,1
Cuernavaca,"69,99",2026-01-27,5
Landmark,"69,99",2026-01-27,9
Sao Paulo,"40,00",2026-01-27,2
Landmark,"35,00",2026-01-27,9
Interlomas,"20,00",2026-01-27,3
Interlomas,"35,00",2026-01-27,3
Euroten Santa Fe,"1.599,99",2026-01-27,1
Euroten Santa Fe,"1.299,00",2026-01-27,1
Cuernavaca,"999,00",2026-01-27,5
Cuernavaca,"70,00",2026-01-27,5
Euroten Santa Fe,"79,99",2026-01-27,1
Cuernavaca,"45,00",2026-01-27,5
Sao Paulo,"1.599,99",2026-01-27,2
Sao Paulo,"1.599,99",2026-01-27,2
Interlomas,"99,99",2026-01-27,3
Landmark,"69,99",2026-01-27,9
Sao Paulo,"350,00",2026-01-27,2
Landmark,"1.299,00",2026-01-27,9
Landmark,"399,01",2026-01-27,9
Interlomas,"35,00",2026-01-27,3
Landmark,"399,01",2026-01-27,9
Cuernavaca,"40,00",2026-01-27,5
Euroten Santa Fe,"399,01",2026-01-27,1
Sao Paulo,"101,99",2026-01-27,2
Cuernavaca,"999,00",2026-01-27,5
Landmark,"1.599,99",2026-01-27,9
Landmark,"399,01",2026-01-27,9
Interlomas,"1.599,99",2026-01-27,3
Parque Duraznos,"1.599,99",2026-01-01,11
Sao Paulo,"1.599,99",2026-01-01,2
Sao Paulo,"1.440,00",2026-01-01,2
Sao Paulo,"1.599,99",2026-01-01,2
Sao Paulo,"1.440,00",2026-01-01,2
Sao Paulo,"1.440,00",2026-01-01,2
Sao Paulo,"1.440,00",2026-01-01,2
Sao Paulo,"1.599,99",2026-01-01,2
Sao Paulo,"1.599,99",2026-01-01,2
Sao Paulo,"1.599,99",2026-01-01,2
Sao Paulo,"1.599,99",2026-01-01,2
